log10_xi,log10_M_GeV,delta_C,allowed_GRB_dL,observable,H0_window
2.450000000000000000e+01,1.309999999999999964e+01,1.143832658002971333e-224,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.319999999999999929e+01,2.873177733555215300e-225,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.330000000000000071e+01,7.217096164232655202e-226,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.340000000000000036e+01,1.812852592983592825e-226,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.350000000000000000e+01,4.553679830642468245e-227,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.359999999999999964e+01,1.143832658002970844e-227,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.369999999999999929e+01,2.873177733555215169e-228,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.380000000000000071e+01,7.217096164232653105e-229,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.390000000000000036e+01,1.812852592983591967e-229,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.400000000000000000e+01,4.553679830642466949e-230,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.410000000000000142e+01,1.143832658002942750e-230,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.419999999999999929e+01,2.873177733555215714e-231,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.430000000000000071e+01,7.217096164232653528e-232,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.440000000000000036e+01,1.812852592983592408e-232,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.450000000000000000e+01,4.553679830642466040e-233,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.460000000000000142e+01,1.143832658002943025e-233,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.469999999999999929e+01,2.873177733555216715e-234,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.480000000000000071e+01,7.217096164232655160e-235,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.490000000000000036e+01,1.812852592983593156e-235,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.500000000000000000e+01,4.553679830642468017e-236,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.510000000000000142e+01,1.143832658002944022e-236,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.519999999999999929e+01,2.873177733555214393e-237,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.530000000000000071e+01,7.217096164232655269e-238,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.540000000000000036e+01,1.812852592983593235e-238,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.550000000000000000e+01,4.553679830642466912e-239,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.560000000000000142e+01,1.143832658002943393e-239,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.569999999999999929e+01,2.873177733555215045e-240,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.580000000000000071e+01,7.217096164232652594e-241,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.590000000000000036e+01,1.812852592983591725e-241,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.600000000000000000e+01,4.553679830642467565e-242,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.610000000000000142e+01,1.143832658002942845e-242,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.619999999999999929e+01,2.873177733555216947e-243,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.630000000000000071e+01,7.217096164232653406e-244,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.639999999999999858e+01,1.812852592983636308e-244,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.650000000000000000e+01,4.553679830642469555e-245,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.660000000000000142e+01,1.143832658002943205e-245,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.669999999999999929e+01,2.873177733555216711e-246,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.680000000000000071e+01,7.217096164232649961e-247,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.689999999999999858e+01,1.812852592983637423e-247,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.700000000000000000e+01,4.553679830642467294e-248,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.710000000000000142e+01,1.143832658002943198e-248,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.719999999999999929e+01,2.873177733555214671e-249,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.730000000000000071e+01,7.217096164232652075e-250,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.739999999999999858e+01,1.812852592983637510e-250,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.750000000000000000e+01,4.553679830642466934e-251,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.760000000000000142e+01,1.143832658002943062e-251,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.769999999999999929e+01,2.873177733555214811e-252,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.780000000000000071e+01,7.217096164232650727e-253,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.789999999999999858e+01,1.812852592983636899e-253,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.800000000000000000e+01,4.553679830642466946e-254,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.810000000000000142e+01,1.143832658002942795e-254,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.820000000000000284e+01,2.873177733555074669e-255,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.830000000000000071e+01,7.217096164232651778e-256,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.839999999999999858e+01,1.812852592983636066e-256,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.850000000000000000e+01,4.553679830642467792e-257,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.860000000000000142e+01,1.143832658002942918e-257,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.870000000000000284e+01,2.873177733555074898e-258,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.880000000000000071e+01,7.217096164232654089e-259,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.889999999999999858e+01,1.812852592983637550e-259,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.900000000000000000e+01,4.553679830642467497e-260,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.910000000000000142e+01,1.143832658002943360e-260,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.920000000000000284e+01,2.873177733555075718e-261,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.930000000000000071e+01,7.217096164232654549e-262,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.939999999999999858e+01,1.812852592983636593e-262,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.950000000000000000e+01,4.553679830642468947e-263,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.960000000000000142e+01,1.143832658002942940e-263,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.970000000000000284e+01,2.873177733555073676e-264,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.980000000000000071e+01,7.217096164232650433e-265,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,1.989999999999999858e+01,1.812852592983636481e-265,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.450000000000000000e+01,2.000000000000000000e+01,4.553679830642468380e-266,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.000000000000000000e+01,1.440000000000000639e-205,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.009999999999999964e+01,3.617116461373814440e-206,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.019999999999999929e+01,9.085785760514875875e-207,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.030000000000000071e+01,2.282246197143982335e-207,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.040000000000000036e+01,5.732743255970334350e-208,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.050000000000000000e+01,1.440000000000000928e-208,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.059999999999999964e+01,3.617116461373813722e-209,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.069999999999999929e+01,9.085785760514871823e-210,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.080000000000000071e+01,2.282246197143982729e-210,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.090000000000000036e+01,5.732743255970330790e-211,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.100000000000000000e+01,1.440000000000000462e-211,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.109999999999999964e+01,3.617116461373815466e-212,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.119999999999999929e+01,9.085785760514878060e-213,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.130000000000000071e+01,2.282246197143982505e-213,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.140000000000000036e+01,5.732743255970333336e-214,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.150000000000000000e+01,1.440000000000000163e-214,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.159999999999999964e+01,3.617116461373813066e-215,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.169999999999999929e+01,9.085785760514872660e-216,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.180000000000000071e+01,2.282246197143980320e-216,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.190000000000000036e+01,5.732743255970337111e-217,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.200000000000000000e+01,1.440000000000000448e-217,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.209999999999999964e+01,3.617116461373813119e-218,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.219999999999999929e+01,9.085785760514877752e-219,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.230000000000000071e+01,2.282246197143982220e-219,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.240000000000000036e+01,5.732743255970336016e-220,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.250000000000000000e+01,1.440000000000000241e-220,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.259999999999999964e+01,3.617116461373814188e-221,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.269999999999999929e+01,9.085785760514873221e-222,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.280000000000000071e+01,2.282246197143982372e-222,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.290000000000000036e+01,5.732743255970335138e-223,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.300000000000000000e+01,1.440000000000000373e-223,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.309999999999999964e+01,3.617116461373813988e-224,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.319999999999999929e+01,9.085785760514873547e-225,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.330000000000000071e+01,2.282246197143982416e-225,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.340000000000000036e+01,5.732743255970336110e-226,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.350000000000000000e+01,1.440000000000000727e-226,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.359999999999999964e+01,3.617116461373813411e-227,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.369999999999999929e+01,9.085785760514873173e-228,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.380000000000000071e+01,2.282246197143981879e-228,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.390000000000000036e+01,5.732743255970332243e-229,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.400000000000000000e+01,1.440000000000000305e-229,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.410000000000000142e+01,3.617116461373724703e-230,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.419999999999999929e+01,9.085785760514873896e-231,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.430000000000000071e+01,2.282246197143982204e-231,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.440000000000000036e+01,5.732743255970334480e-232,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.450000000000000000e+01,1.440000000000000208e-232,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.460000000000000142e+01,3.617116461373724911e-233,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.469999999999999929e+01,9.085785760514878803e-234,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.480000000000000071e+01,2.282246197143982387e-234,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.490000000000000036e+01,5.732743255970335888e-235,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.500000000000000000e+01,1.440000000000000554e-235,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.510000000000000142e+01,3.617116461373727320e-236,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.519999999999999929e+01,9.085785760514872064e-237,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.530000000000000071e+01,2.282246197143982625e-237,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.540000000000000036e+01,5.732743255970336085e-238,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.550000000000000000e+01,1.440000000000000212e-238,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.560000000000000142e+01,3.617116461373725895e-239,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.569999999999999929e+01,9.085785760514872882e-240,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.580000000000000071e+01,2.282246197143981408e-240,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.590000000000000036e+01,5.732743255970331497e-241,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.600000000000000000e+01,1.440000000000000555e-241,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.610000000000000142e+01,3.617116461373724583e-242,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.619999999999999929e+01,9.085785760514878543e-243,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.630000000000000071e+01,2.282246197143982542e-243,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.639999999999999858e+01,5.732743255970474068e-244,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.650000000000000000e+01,1.440000000000000810e-244,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.660000000000000142e+01,3.617116461373725057e-245,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.669999999999999929e+01,9.085785760514877308e-246,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.680000000000000071e+01,2.282246197143981138e-246,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.689999999999999858e+01,5.732743255970474363e-247,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.700000000000000000e+01,1.440000000000000574e-247,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.710000000000000142e+01,3.617116461373725686e-248,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.719999999999999929e+01,9.085785760514869686e-249,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.730000000000000071e+01,2.282246197143981769e-249,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.739999999999999858e+01,5.732743255970475732e-250,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.750000000000000000e+01,1.440000000000000053e-250,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.760000000000000142e+01,3.617116461373725252e-251,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.769999999999999929e+01,9.085785760514872694e-252,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.780000000000000071e+01,2.282246197143981223e-252,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.789999999999999858e+01,5.732743255970475102e-253,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.800000000000000000e+01,1.440000000000000237e-253,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.810000000000000142e+01,3.617116461373723750e-254,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.820000000000000284e+01,9.085785760514429093e-255,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.830000000000000071e+01,2.282246197143981522e-255,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.839999999999999858e+01,5.732743255970470853e-256,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.850000000000000000e+01,1.440000000000000618e-256,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.860000000000000142e+01,3.617116461373723987e-257,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.870000000000000284e+01,9.085785760514429507e-258,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.880000000000000071e+01,2.282246197143982383e-258,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.889999999999999858e+01,5.732743255970475280e-259,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.900000000000000000e+01,1.440000000000000609e-259,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.910000000000000142e+01,3.617116461373726147e-260,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.920000000000000284e+01,9.085785760514432352e-261,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.930000000000000071e+01,2.282246197143982213e-261,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.939999999999999858e+01,5.732743255970473637e-262,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.950000000000000000e+01,1.440000000000000864e-262,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.960000000000000142e+01,3.617116461373723716e-263,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.970000000000000284e+01,9.085785760514425978e-264,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.980000000000000071e+01,2.282246197143981191e-264,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,1.989999999999999858e+01,5.732743255970474104e-265,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e+01,2.000000000000000000e+01,1.440000000000000529e-265,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.000000000000000000e+01,4.553679830642467479e-205,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.009999999999999964e+01,1.143832658002971332e-205,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.019999999999999929e+01,2.873177733555216220e-206,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.030000000000000071e+01,7.217096164232656001e-207,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.040000000000000036e+01,1.812852592983592410e-207,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.050000000000000000e+01,4.553679830642469174e-208,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.059999999999999964e+01,1.143832658002971158e-208,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.069999999999999929e+01,2.873177733555214599e-209,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.080000000000000071e+01,7.217096164232655439e-210,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.090000000000000036e+01,1.812852592983591435e-210,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.100000000000000000e+01,4.553679830642468052e-211,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.109999999999999964e+01,1.143832658002971671e-211,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.119999999999999929e+01,2.873177733555216229e-212,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.130000000000000071e+01,7.217096164232655629e-213,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.140000000000000036e+01,1.812852592983592121e-213,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.150000000000000000e+01,4.553679830642467017e-214,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.159999999999999964e+01,1.143832658002970995e-214,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.169999999999999929e+01,2.873177733555215396e-215,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.180000000000000071e+01,7.217096164232648889e-216,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.190000000000000036e+01,1.812852592983593087e-216,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.200000000000000000e+01,4.553679830642467345e-217,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.550000000000000000e+01,1.209999999999999964e+01,1.143832658002970868e-217,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
